# -------------------------------------------------------
# Code       ; L0123003
# Name       ; Flashy River at Bubry Creek
# Area (km2) ; 920
# Units      ; YYYYMMDDHH ; l/s ; mm/h ; mm/h ; degC ; mm/h
# -------------------------------------------------------
      Date;       Q;     Qmm;    Ptot;    Temp;      PE
2007013002;   10631;  0.0416;  0.0000; -9.9900;  0.0000
2007013003;   10620;  0.0416;  0.0000; -9.9900;  0.0000
2007013004;   10573;  0.0414;  0.0000; -9.9900;  0.0000
2007013005;   10350;  0.0405;  0.0000; -9.9900;  0.0000
2007013006;   10448;  0.0409;  0.0000; -9.9900;  0.0000
2007013007;   10340;  0.0405;  0.0000; -9.9900;  0.0100
2007013008;   10100;  0.0395;  0.0000; -9.9900;  0.0200
2007013009;    9600;  0.0376;  0.0000; -9.9900;  0.0300
2007013010;    9044;  0.0354;  0.0000; -9.9900;  0.0400
2007013011;    9611;  0.0376;  0.0000; -9.9900;  0.0400
2007013012;    9930;  0.0389;  0.0000; -9.9900;  0.0500
2007013013;   10075;  0.0394;  0.0000; -9.9900;  0.0500
2007013014;   10020;  0.0392;  0.0000; -9.9900;  0.0400
2007013015;   10012;  0.0392;  0.0000; -9.9900;  0.0400
2007013016;   10047;  0.0393;  0.0000; -9.9900;  0.0300
2007013017;    9814;  0.0384;  0.0000; -9.9900;  0.0200
2007013018;    9954;  0.0390;  0.0000; -9.9900;  0.0100
2007013019;   10055;  0.0393;  0.0000; -9.9900;  0.0000
2007013020;    9918;  0.0388;  0.0000; -9.9900;  0.0000
2007013021;    9823;  0.0384;  0.0000; -9.9900;  0.0000
2007013022;    9882;  0.0387;  0.0000; -9.9900;  0.0000
2007013023;    9934;  0.0389;  0.0000; -9.9900;  0.0000
2007013100;    9982;  0.0391;  0.0000; -9.9900;  0.0000
2007013101;   10031;  0.0393;  0.0000; -9.9900;  0.0000
2007013102;   10079;  0.0394;  0.0000; -9.9900;  0.0000
2007013103;   10127;  0.0396;  0.0000; -9.9900;  0.0000
2007013104;   10175;  0.0398;  0.0000; -9.9900;  0.0000
2007013105;   10224;  0.0400;  0.0000; -9.9900;  0.0000
2007013106;   10272;  0.0402;  0.0000; -9.9900;  0.0000
2007013107;   10150;  0.0397;  0.0000; -9.9900;  0.0100
2007013108;   10039;  0.0393;  0.0000; -9.9900;  0.0200
2007013109;   10065;  0.0394;  0.0000; -9.9900;  0.0300
2007013110;    9982;  0.0391;  0.0000; -9.9900;  0.0400
2007013111;    9937;  0.0389;  0.0000; -9.9900;  0.0400
2007013112;    9891;  0.0387;  0.0000; -9.9900;  0.0500
2007013113;    9844;  0.0385;  0.0000; -9.9900;  0.0500
2007013114;    9797;  0.0383;  0.0000; -9.9900;  0.0400
2007013115;    9751;  0.0382;  0.0000; -9.9900;  0.0400
2007013116;    9704;  0.0380;  0.0000; -9.9900;  0.0300
2007013117;    9657;  0.0378;  0.0000; -9.9900;  0.0200
2007013118;    9611;  0.0376;  0.0000; -9.9900;  0.0100
2007013119;    9564;  0.0374;  0.0000; -9.9900;  0.0000
2007013120;    9517;  0.0372;  0.0000; -9.9900;  0.0000
2007013121;    9471;  0.0371;  0.0000; -9.9900;  0.0000
2007013122;    9424;  0.0369;  0.0000; -9.9900;  0.0000
2007013123;    9377;  0.0367;  0.0000; -9.9900;  0.0000
2007020100;    9426;  0.0369;  0.0000; -9.9900;  0.0000
2007020101;    9497;  0.0372;  0.0000; -9.9900;  0.0000
2007020102;    9510;  0.0372;  0.0000; -9.9900;  0.0000
2007020103;    9577;  0.0375;  0.0000; -9.9900;  0.0000
2007020104;    9586;  0.0375;  0.0000; -9.9900;  0.0000
2007020105;    9608;  0.0376;  0.0000; -9.9900;  0.0000
2007020106;    9631;  0.0377;  0.0000; -9.9900;  0.0000
2007020107;    9664;  0.0378;  0.0000; -9.9900;  0.0100
2007020108;    9957;  0.0390;  0.0000; -9.9900;  0.0100
2007020109;    9823;  0.0384;  0.0000; -9.9900;  0.0200
2007020110;    9768;  0.0382;  0.0000; -9.9900;  0.0200
2007020111;    9698;  0.0379;  0.0000; -9.9900;  0.0200
2007020112;    9772;  0.0382;  0.0000; -9.9900;  0.0200
2007020113;    9676;  0.0379;  0.0000; -9.9900;  0.0200
2007020114;    9527;  0.0373;  0.0000; -9.9900;  0.0200
2007020115;    9450;  0.0370;  0.0000; -9.9900;  0.0200
2007020116;    9543;  0.0373;  0.0000; -9.9900;  0.0200
2007020117;    9645;  0.0377;  0.0000; -9.9900;  0.0100
2007020118;    9625;  0.0377;  0.0000; -9.9900;  0.0100
2007020119;    9539;  0.0373;  0.0000; -9.9900;  0.0000
2007020120;    9470;  0.0371;  0.0000; -9.9900;  0.0000
2007020121;    9444;  0.0370;  0.0000; -9.9900;  0.0000
2007020122;    9396;  0.0368;  0.0000; -9.9900;  0.0000
2007020123;    9426;  0.0369;  0.0000; -9.9900;  0.0000
2007020200;    9398;  0.0368;  0.0000; -9.9900;  0.0000
2007020201;    9369;  0.0367;  0.0000; -9.9900;  0.0000
2007020202;    9341;  0.0366;  0.0000; -9.9900;  0.0000
2007020203;    9313;  0.0364;  0.0000; -9.9900;  0.0000
2007020204;    9284;  0.0363;  0.0000; -9.9900;  0.0000
2007020205;    9256;  0.0362;  0.0000; -9.9900;  0.0000
2007020206;    9228;  0.0361;  0.0000; -9.9900;  0.0000
2007020207;    9200;  0.0360;  0.0000; -9.9900;  0.0100
2007020208;    9171;  0.0359;  0.0000; -9.9900;  0.0200
2007020209;    9143;  0.0358;  0.0000; -9.9900;  0.0300
2007020210;    9115;  0.0357;  0.0000; -9.9900;  0.0400
2007020211;    9087;  0.0356;  0.0000; -9.9900;  0.0400
2007020212;    9138;  0.0358;  0.0000; -9.9900;  0.0500
2007020213;    9174;  0.0359;  0.0000; -9.9900;  0.0500
2007020214;    9130;  0.0357;  0.0000; -9.9900;  0.0400
2007020215;    8908;  0.0349;  0.0000; -9.9900;  0.0400
2007020216;    8423;  0.0330;  0.0000; -9.9900;  0.0300
2007020217;    8567;  0.0335;  0.0000; -9.9900;  0.0200
2007020218;    8786;  0.0344;  0.0000; -9.9900;  0.0100
2007020219;    8774;  0.0343;  0.0000; -9.9900;  0.0000
2007020220;    8744;  0.0342;  0.0000; -9.9900;  0.0000
2007020221;    8699;  0.0340;  0.0000; -9.9900;  0.0000
2007020222;    8769;  0.0343;  0.0000; -9.9900;  0.0000
2007020223;    8769;  0.0343;  0.0000; -9.9900;  0.0000
2007020300;    8697;  0.0340;  0.0000; -9.9900;  0.0000
2007020301;    8722;  0.0341;  0.0000; -9.9900;  0.0000
2007020302;    8754;  0.0343;  0.0000; -9.9900;  0.0000
2007020303;    8786;  0.0344;  0.0000; -9.9900;  0.0000
2007020304;    8820;  0.0345;  0.0000; -9.9900;  0.0000
2007020305;    8748;  0.0342;  0.0000; -9.9900;  0.0000
2007020306;    8674;  0.0339;  0.0000; -9.9900;  0.0000
2007020307;    8649;  0.0338;  0.0000; -9.9900;  0.0200
2007020308;    8707;  0.0341;  0.0000; -9.9900;  0.0400
2007020309;    8745;  0.0342;  0.0000; -9.9900;  0.0500
2007020310;    8710;  0.0341;  0.0000; -9.9900;  0.0600
2007020311;    8674;  0.0339;  0.0000; -9.9900;  0.0700
2007020312;    8638;  0.0338;  0.0000; -9.9900;  0.0700
2007020313;    8602;  0.0337;  0.0000; -9.9900;  0.0700
2007020314;    8567;  0.0335;  0.0000; -9.9900;  0.0700
2007020315;    8611;  0.0337;  0.0000; -9.9900;  0.0600
2007020316;    8846;  0.0346;  0.0000; -9.9900;  0.0500
2007020317;    8854;  0.0346;  0.0000; -9.9900;  0.0400
2007020318;    8655;  0.0339;  0.0000; -9.9900;  0.0200
2007020319;    8460;  0.0331;  0.0000; -9.9900;  0.0000
2007020320;    8449;  0.0331;  0.0000; -9.9900;  0.0000
2007020321;    8458;  0.0331;  0.0000; -9.9900;  0.0000
2007020322;    8512;  0.0333;  0.0000; -9.9900;  0.0000
2007020323;    8507;  0.0333;  0.0000; -9.9900;  0.0000
2007020400;    8493;  0.0332;  0.0000; -9.9900;  0.0000
2007020401;    8479;  0.0332;  0.0000; -9.9900;  0.0000
2007020402;    8466;  0.0331;  0.0000; -9.9900;  0.0000
2007020403;    8452;  0.0331;  0.0000; -9.9900;  0.0000
2007020404;    8555;  0.0335;  0.0000; -9.9900;  0.0000
2007020405;    8700;  0.0340;  0.0000; -9.9900;  0.0000
2007020406;    8714;  0.0341;  0.0000; -9.9900;  0.0000
2007020407;    8706;  0.0341;  0.0000; -9.9900;  0.0300
2007020408;    8698;  0.0340;  0.0000; -9.9900;  0.0500
2007020409;    8691;  0.0340;  0.0000; -9.9900;  0.0600
2007020410;    8694;  0.0340;  0.0000; -9.9900;  0.0800
2007020411;    8750;  0.0342;  0.0000; -9.9900;  0.0900
2007020412;    8842;  0.0346;  0.0000; -9.9900;  0.0900
2007020413;    8890;  0.0348;  0.0000; -9.9900;  0.0900
2007020414;    8832;  0.0346;  0.0000; -9.9900;  0.0900
2007020415;    8846;  0.0346;  0.0000; -9.9900;  0.0800
2007020416;    8931;  0.0349;  0.0000; -9.9900;  0.0600
2007020417;    8980;  0.0351;  0.0000; -9.9900;  0.0500
2007020418;    8868;  0.0347;  0.0000; -9.9900;  0.0300
2007020419;    8943;  0.0350;  0.0000; -9.9900;  0.0000
2007020420;    9054;  0.0354;  0.0000; -9.9900;  0.0000
2007020421;    9091;  0.0356;  0.0000; -9.9900;  0.0000
2007020422;    9121;  0.0357;  0.0000; -9.9900;  0.0000
2007020423;    9095;  0.0356;  0.0000; -9.9900;  0.0000
2007020500;    9095;  0.0356;  0.0000; -9.9900;  0.0000
2007020501;    9163;  0.0359;  0.0000; -9.9900;  0.0000
2007020502;    9233;  0.0361;  0.0000; -9.9900;  0.0000
2007020503;    9303;  0.0364;  0.0000; -9.9900;  0.0000
2007020504;    9352;  0.0366;  0.0000; -9.9900;  0.0000
2007020505;    9361;  0.0366;  0.0000; -9.9900;  0.0000
2007020506;    9370;  0.0367;  0.0000; -9.9900;  0.0000
2007020507;    9379;  0.0367;  0.0000; -9.9900;  0.0300
2007020508;    9384;  0.0367;  0.0000; -9.9900;  0.0600
2007020509;    9304;  0.0364;  0.0000; -9.9900;  0.0700
2007020510;    9288;  0.0363;  0.0000; -9.9900;  0.0900
2007020511;    9312;  0.0364;  0.0000; -9.9900;  0.1000
2007020512;    9223;  0.0361;  0.0000; -9.9900;  0.1100
2007020513;    9242;  0.0362;  0.0000; -9.9900;  0.1100
2007020514;    9276;  0.0363;  0.0000; -9.9900;  0.1000
2007020515;    9229;  0.0361;  0.0000; -9.9900;  0.0900
2007020516;    9163;  0.0359;  0.0000; -9.9900;  0.0700
2007020517;    9158;  0.0358;  0.0000; -9.9900;  0.0600
2007020518;    9100;  0.0356;  0.0000; -9.9900;  0.0300
2007020519;    9095;  0.0356;  0.0000; -9.9900;  0.0000
2007020520;    9033;  0.0353;  0.0000; -9.9900;  0.0000
2007020521;    8970;  0.0351;  0.0000; -9.9900;  0.0000
2007020522;    8974;  0.0351;  0.0000; -9.9900;  0.0000
2007020523;    8895;  0.0348;  0.0000; -9.9900;  0.0000
2007020600;    8913;  0.0349;  0.0000; -9.9900;  0.0000
2007020601;    8898;  0.0348;  0.0000; -9.9900;  0.0000
2007020602;    8814;  0.0345;  0.0000; -9.9900;  0.0000
2007020603;    8882;  0.0348;  0.0000; -9.9900;  0.0000
2007020604;    8872;  0.0347;  0.0000; -9.9900;  0.0000
2007020605;    8841;  0.0346;  0.0000; -9.9900;  0.0000
2007020606;    8810;  0.0345;  0.0000; -9.9900;  0.0000
2007020607;    8778;  0.0343;  0.0000; -9.9900;  0.0300
2007020608;    8281;  0.0324;  0.0000; -9.9900;  0.0600
2007020609;    8445;  0.0330;  0.1000; -9.9900;  0.0700
2007020610;    8758;  0.0343;  0.0000; -9.9900;  0.0900
2007020611;    8844;  0.0346;  0.0000; -9.9900;  0.1000
2007020612;    8930;  0.0349;  0.0000; -9.9900;  0.1100
2007020613;    9017;  0.0353;  0.0000; -9.9900;  0.1100
2007020614;    9272;  0.0363;  0.0000; -9.9900;  0.1000
2007020615;    9876;  0.0386;  0.0000; -9.9900;  0.0900
2007020616;    9224;  0.0361;  0.0000; -9.9900;  0.0700
2007020617;    8972;  0.0351;  0.0000; -9.9900;  0.0600
2007020618;    8747;  0.0342;  0.0000; -9.9900;  0.0300
2007020619;    8687;  0.0340;  0.0000; -9.9900;  0.0000
2007020620;    8653;  0.0339;  0.0000; -9.9900;  0.0000
2007020621;    8620;  0.0337;  0.0000; -9.9900;  0.0000
2007020622;    8587;  0.0336;  0.0000; -9.9900;  0.0000
2007020623;    8554;  0.0335;  0.0000; -9.9900;  0.0000
2007020700;    8520;  0.0333;  0.0000; -9.9900;  0.0000
2007020701;    8487;  0.0332;  0.0000; -9.9900;  0.0000
2007020702;    8454;  0.0331;  0.0000; -9.9900;  0.0000
2007020703;    8420;  0.0329;  0.0000; -9.9900;  0.0000
2007020704;    8387;  0.0328;  0.0000; -9.9900;  0.0000
2007020705;    8354;  0.0327;  0.0000; -9.9900;  0.0000
2007020706;    8321;  0.0326;  0.0000; -9.9900;  0.0000
2007020707;    8049;  0.0315;  0.0000; -9.9900;  0.0200
2007020708;    6876;  0.0269;  0.0000; -9.9900;  0.0400
2007020709;    7626;  0.0298;  0.0000; -9.9900;  0.0600
2007020710;    8149;  0.0319;  0.0000; -9.9900;  0.0700
2007020711;    8253;  0.0323;  0.0000; -9.9900;  0.0800
2007020712;    8230;  0.0322;  0.0000; -9.9900;  0.0800
2007020713;    8197;  0.0321;  0.0000; -9.9900;  0.0800
2007020714;    8165;  0.0320;  0.0000; -9.9900;  0.0800
2007020715;    8133;  0.0318;  0.0000; -9.9900;  0.0700
2007020716;    8100;  0.0317;  0.0000; -9.9900;  0.0600
2007020717;    8068;  0.0316;  0.0000; -9.9900;  0.0400
2007020718;    8036;  0.0314;  0.0000; -9.9900;  0.0200
2007020719;    8004;  0.0313;  0.0000; -9.9900;  0.0000
2007020720;    8003;  0.0313;  0.0000; -9.9900;  0.0000
2007020721;    8024;  0.0314;  0.0000; -9.9900;  0.0000
2007020722;    8043;  0.0315;  0.0000; -9.9900;  0.0000
2007020723;    8018;  0.0314;  0.0000; -9.9900;  0.0000
2007020800;    7980;  0.0312;  0.0000; -9.9900;  0.0000
2007020801;    7941;  0.0311;  0.0000; -9.9900;  0.0000
2007020802;    7912;  0.0310;  0.0000; -9.9900;  0.0000
2007020803;    7955;  0.0311;  0.0000; -9.9900;  0.0000
2007020804;    7988;  0.0313;  0.0000; -9.9900;  0.0000
2007020805;    7902;  0.0309;  0.0000; -9.9900;  0.0000
2007020806;    7875;  0.0308;  0.0000; -9.9900;  0.0000
2007020807;    7899;  0.0309;  0.0000; -9.9900;  0.0200
2007020808;    7861;  0.0308;  0.0000; -9.9900;  0.0400
2007020809;    7805;  0.0305;  0.0000; -9.9900;  0.0600
2007020810;    7792;  0.0305;  0.0000; -9.9900;  0.0700
2007020811;    7821;  0.0306;  0.0000; -9.9900;  0.0800
2007020812;    7850;  0.0307;  0.0000; -9.9900;  0.0800
2007020813;    7850;  0.0307;  0.0000; -9.9900;  0.0800
2007020814;    7835;  0.0307;  0.0000; -9.9900;  0.0800
2007020815;    7819;  0.0306;  0.0000; -9.9900;  0.0700
2007020816;    7804;  0.0305;  0.0000; -9.9900;  0.0600
2007020817;    7789;  0.0305;  0.0000; -9.9900;  0.0400
2007020818;    7774;  0.0304;  0.0000; -9.9900;  0.0200
2007020819;    7758;  0.0304;  0.0000; -9.9900;  0.0000
2007020820;    7744;  0.0303;  0.0000; -9.9900;  0.0000
2007020821;    7728;  0.0302;  0.0000; -9.9900;  0.0000
2007020822;    7713;  0.0302;  0.0000; -9.9900;  0.0000
2007020823;    7698;  0.0301;  0.0000; -9.9900;  0.0000
2007020900;    7683;  0.0301;  0.0000; -9.9900;  0.0000
2007020901;    7667;  0.0300;  0.0000; -9.9900;  0.0000
2007020902;    7652;  0.0299;  0.0000; -9.9900;  0.0000
2007020903;    7637;  0.0299;  0.0000; -9.9900;  0.0000
2007020904;    7622;  0.0298;  0.0000; -9.9900;  0.0000
2007020905;    7607;  0.0298;  0.0000; -9.9900;  0.0000
2007020906;    7591;  0.0297;  0.0000; -9.9900;  0.0000
2007020907;    7576;  0.0296;  0.0000; -9.9900;  0.0200
2007020908;    7561;  0.0296;  0.0200; -9.9900;  0.0400
2007020909;    7545;  0.0295;  0.0300; -9.9900;  0.0500
2007020910;    7530;  0.0295;  0.0000; -9.9900;  0.0600
2007020911;    7515;  0.0294;  0.0000; -9.9900;  0.0700
2007020912;    7500;  0.0293;  0.0000; -9.9900;  0.0700
2007020913;    7485;  0.0293;  0.0000; -9.9900;  0.0700
2007020914;    7470;  0.0292;  0.0000; -9.9900;  0.0700
2007020915;    7455;  0.0292;  0.0000; -9.9900;  0.0600
2007020916;    7439;  0.0291;  0.0000; -9.9900;  0.0500
2007020917;    7424;  0.0291;  0.0000; -9.9900;  0.0400
2007020918;    7409;  0.0290;  0.0000; -9.9900;  0.0200
2007020919;    7393;  0.0289;  0.0100; -9.9900;  0.0000
2007020920;    7378;  0.0289;  0.0000; -9.9900;  0.0000
2007020921;    7363;  0.0288;  0.0000; -9.9900;  0.0000
2007020922;    7348;  0.0288;  0.0000; -9.9900;  0.0000
2007020923;    7333;  0.0287;  0.0000; -9.9900;  0.0000
2007021000;    7317;  0.0286;  0.0000; -9.9900;  0.0000
2007021001;    7302;  0.0286;  0.0000; -9.9900;  0.0000
2007021002;    7287;  0.0285;  0.0000; -9.9900;  0.0000
2007021003;    7272;  0.0285;  0.0000; -9.9900;  0.0000
2007021004;    7256;  0.0284;  0.0200; -9.9900;  0.0000
2007021005;    7242;  0.0283;  0.0000; -9.9900;  0.0000
2007021006;    7189;  0.0281;  0.0000; -9.9900;  0.0000
2007021007;    7177;  0.0281;  0.0000; -9.9900;  0.0200
2007021008;    7253;  0.0284;  0.0300; -9.9900;  0.0400
2007021009;    7200;  0.0282;  0.0400; -9.9900;  0.0500
2007021010;    7108;  0.0278;  0.0000; -9.9900;  0.0600
2007021011;    7132;  0.0279;  0.0000; -9.9900;  0.0700
2007021012;    7171;  0.0281;  0.0000; -9.9900;  0.0700
2007021013;    7183;  0.0281;  0.0000; -9.9900;  0.0700
2007021014;    7071;  0.0277;  0.0000; -9.9900;  0.0700
2007021015;    7087;  0.0277;  0.0000; -9.9900;  0.0600
2007021016;    6936;  0.0271;  0.0000; -9.9900;  0.0500
2007021017;    6670;  0.0261;  0.0000; -9.9900;  0.0400
2007021018;    6937;  0.0271;  0.0000; -9.9900;  0.0200
2007021019;    7048;  0.0276;  0.0000; -9.9900;  0.0000
2007021020;    7071;  0.0277;  0.0000; -9.9900;  0.0000
2007021021;    6931;  0.0271;  0.0000; -9.9900;  0.0000
2007021022;    6894;  0.0270;  0.0000; -9.9900;  0.0000
2007021023;    6982;  0.0273;  0.0000; -9.9900;  0.0000
2007021100;    6987;  0.0273;  0.0100; -9.9900;  0.0000
2007021101;    6993;  0.0274;  0.0000; -9.9900;  0.0000
2007021102;    6997;  0.0274;  0.0000; -9.9900;  0.0000
2007021103;    6906;  0.0270;  0.0100; -9.9900;  0.0000
2007021104;    6927;  0.0271;  0.0200; -9.9900;  0.0000
2007021105;    6952;  0.0272;  0.0000; -9.9900;  0.0000
2007021106;    6931;  0.0271;  0.0000; -9.9900;  0.0000
2007021107;    6895;  0.0270;  0.0000; -9.9900;  0.0200
2007021108;    6860;  0.0268;  0.0000; -9.9900;  0.0400
2007021109;    6825;  0.0267;  0.0000; -9.9900;  0.0500
2007021110;    6790;  0.0266;  0.0000; -9.9900;  0.0600
2007021111;    6806;  0.0266;  0.0000; -9.9900;  0.0700
2007021112;    6776;  0.0265;  0.0000; -9.9900;  0.0700
2007021113;    6790;  0.0266;  0.0000; -9.9900;  0.0700
2007021114;    6816;  0.0267;  0.0000; -9.9900;  0.0700
2007021115;    6842;  0.0268;  0.0000; -9.9900;  0.0600
2007021116;    6830;  0.0267;  0.0000; -9.9900;  0.0500
2007021117;    6777;  0.0265;  0.0000; -9.9900;  0.0400
2007021118;    6801;  0.0266;  0.0000; -9.9900;  0.0200
2007021119;    6795;  0.0266;  0.0000; -9.9900;  0.0000
2007021120;    6709;  0.0263;  0.0000; -9.9900;  0.0000
2007021121;    6770;  0.0265;  0.0000; -9.9900;  0.0000
2007021122;    6841;  0.0268;  0.0000; -9.9900;  0.0000
2007021123;    6750;  0.0264;  0.0000; -9.9900;  0.0000
2007021200;    6672;  0.0261;  0.0000; -9.9900;  0.0000
2007021201;    6693;  0.0262;  0.0000; -9.9900;  0.0000
2007021202;    6720;  0.0263;  0.0000; -9.9900;  0.0000
2007021203;    6730;  0.0263;  0.0000; -9.9900;  0.0000
2007021204;    6725;  0.0263;  0.0000; -9.9900;  0.0000
2007021205;    6710;  0.0263;  0.0000; -9.9900;  0.0000
2007021206;    6695;  0.0262;  0.0000; -9.9900;  0.0000
2007021207;    6680;  0.0261;  0.0000; -9.9900;  0.0300
2007021208;    6665;  0.0261;  0.0000; -9.9900;  0.0500
2007021209;    6650;  0.0260;  0.0000; -9.9900;  0.0600
2007021210;    6635;  0.0260;  0.0000; -9.9900;  0.0800
2007021211;    6620;  0.0259;  0.0000; -9.9900;  0.0900
2007021212;    6605;  0.0258;  0.0000; -9.9900;  0.0900
2007021213;    6590;  0.0258;  0.0000; -9.9900;  0.0900
2007021214;    6576;  0.0257;  0.0000; -9.9900;  0.0900
2007021215;    6590;  0.0258;  0.0000; -9.9900;  0.0800
2007021216;    6619;  0.0259;  0.0000; -9.9900;  0.0600
2007021217;    6647;  0.0260;  0.0000; -9.9900;  0.0500
2007021218;    6574;  0.0257;  0.0000; -9.9900;  0.0300
2007021219;    6553;  0.0256;  0.0000; -9.9900;  0.0000
2007021220;    6499;  0.0254;  0.0000; -9.9900;  0.0000
2007021221;    6430;  0.0252;  0.0000; -9.9900;  0.0000
2007021222;    6446;  0.0252;  0.0000; -9.9900;  0.0000
2007021223;    6469;  0.0253;  0.0000; -9.9900;  0.0000
2007021300;    6491;  0.0254;  0.0000; -9.9900;  0.0000
2007021301;    6507;  0.0255;  0.0000; -9.9900;  0.0000
2007021302;    6500;  0.0254;  0.0000; -9.9900;  0.0000
2007021303;    6491;  0.0254;  0.0000; -9.9900;  0.0000
2007021304;    6482;  0.0254;  0.0000; -9.9900;  0.0000
2007021305;    6473;  0.0253;  0.0000; -9.9900;  0.0000
2007021306;    6465;  0.0253;  0.0000; -9.9900;  0.0000
2007021307;    6456;  0.0253;  0.0600; -9.9900;  0.0200
2007021308;    6447;  0.0252;  0.0600; -9.9900;  0.0400
2007021309;    6444;  0.0252;  0.0700; -9.9900;  0.0600
2007021310;    6461;  0.0253;  0.0000; -9.9900;  0.0700
2007021311;    6480;  0.0254;  0.0000; -9.9900;  0.0800
2007021312;    6498;  0.0254;  0.0000; -9.9900;  0.0800
2007021313;    6516;  0.0255;  0.0900; -9.9900;  0.0800
2007021314;    6534;  0.0256;  0.0700; -9.9900;  0.0800
2007021315;    6553;  0.0256;  0.2300; -9.9900;  0.0700
2007021316;    6571;  0.0257;  0.4500; -9.9900;  0.0600
2007021317;    6589;  0.0258;  0.5400; -9.9900;  0.0400
2007021318;    6604;  0.0258;  1.4500; -9.9900;  0.0200
2007021319;    6614;  0.0259;  1.2200; -9.9900;  0.0000
2007021320;    6558;  0.0257;  2.3500; -9.9900;  0.0000
2007021321;    6660;  0.0261;  1.4400; -9.9900;  0.0000
2007021322;    6808;  0.0266;  2.3100; -9.9900;  0.0000
2007021323;    6437;  0.0252;  2.4000; -9.9900;  0.0000
2007021400;    6580;  0.0257;  1.9100; -9.9900;  0.0000
2007021401;    7759;  0.0304;  0.4500; -9.9900;  0.0000
2007021402;    7369;  0.0288;  0.5900; -9.9900;  0.0000
2007021403;    7290;  0.0285;  0.9500; -9.9900;  0.0000
2007021404;    7290;  0.0285;  0.1600; -9.9900;  0.0000
2007021405;    7396;  0.0289;  0.1200; -9.9900;  0.0000
2007021406;    7614;  0.0298;  3.2200; -9.9900;  0.0000
2007021407;    7700;  0.0301;  6.9500; -9.9900;  0.0200
2007021408;    8217;  0.0322;  0.0000; -9.9900;  0.0400
2007021409;    8713;  0.0341;  0.0000; -9.9900;  0.0600
2007021410;    8963;  0.0351;  0.0000; -9.9900;  0.0700
2007021411;    9671;  0.0378;  1.4000; -9.9900;  0.0800
2007021412;   10232;  0.0400;  0.0000; -9.9900;  0.0800
2007021413;   10673;  0.0418;  0.0000; -9.9900;  0.0800
2007021414;   10808;  0.0423;  0.0000; -9.9900;  0.0800
2007021415;   10879;  0.0426;  0.6700; -9.9900;  0.0700
2007021416;   10823;  0.0424;  0.0000; -9.9900;  0.0600
2007021417;   10753;  0.0421;  0.0000; -9.9900;  0.0400
2007021418;   10682;  0.0418;  0.0000; -9.9900;  0.0200
2007021419;   10612;  0.0415;  0.0000; -9.9900;  0.0000
2007021420;   10541;  0.0412;  0.0000; -9.9900;  0.0000
2007021421;   10625;  0.0416;  0.0000; -9.9900;  0.0000
2007021422;   10537;  0.0412;  0.0000; -9.9900;  0.0000
2007021423;   10387;  0.0406;  0.1900; -9.9900;  0.0000
2007021500;   10388;  0.0406;  0.0000; -9.9900;  0.0000
2007021501;   10445;  0.0409;  0.0000; -9.9900;  0.0000
2007021502;   10482;  0.0410;  0.0000; -9.9900;  0.0000
2007021503;   10289;  0.0403;  0.0000; -9.9900;  0.0000
2007021504;   10200;  0.0399;  0.0000; -9.9900;  0.0000
2007021505;   10179;  0.0398;  0.0000; -9.9900;  0.0000
2007021506;   10063;  0.0394;  0.0000; -9.9900;  0.0000
2007021507;    9998;  0.0391;  0.0400; -9.9900;  0.0200
2007021508;    9953;  0.0389;  0.0500; -9.9900;  0.0400
2007021509;    9891;  0.0387;  0.0000; -9.9900;  0.0600
2007021510;    9829;  0.0385;  0.0000; -9.9900;  0.0700
2007021511;    9766;  0.0382;  0.0600; -9.9900;  0.0800
2007021512;    9800;  0.0383;  0.0000; -9.9900;  0.0800
2007021513;    9685;  0.0379;  0.0000; -9.9900;  0.0800
2007021514;    9600;  0.0376;  0.0000; -9.9900;  0.0800
2007021515;   10788;  0.0422;  0.0000; -9.9900;  0.0700
2007021516;   10665;  0.0417;  0.0000; -9.9900;  0.0600
2007021517;    8676;  0.0339;  0.0000; -9.9900;  0.0400
2007021518;    8239;  0.0322;  0.0000; -9.9900;  0.0200
2007021519;    9208;  0.0360;  0.0000; -9.9900;  0.0000
2007021520;    9361;  0.0366;  0.0000; -9.9900;  0.0000
2007021521;    9340;  0.0365;  0.0000; -9.9900;  0.0000
2007021522;    9304;  0.0364;  0.0000; -9.9900;  0.0000
2007021523;    9272;  0.0363;  0.0000; -9.9900;  0.0000
2007021600;    9241;  0.0362;  0.0000; -9.9900;  0.0000
2007021601;    9209;  0.0360;  0.0500; -9.9900;  0.0000
2007021602;    9178;  0.0359;  0.0000; -9.9900;  0.0000
2007021603;    9146;  0.0358;  0.0000; -9.9900;  0.0000
2007021604;    9114;  0.0357;  0.0000; -9.9900;  0.0000
2007021605;    9083;  0.0355;  0.0000; -9.9900;  0.0000
2007021606;    9051;  0.0354;  0.0000; -9.9900;  0.0000
2007021607;    9020;  0.0353;  0.0000; -9.9900;  0.0300
2007021608;    8988;  0.0352;  0.0400; -9.9900;  0.0500
2007021609;    8759;  0.0343;  0.0000; -9.9900;  0.0600
2007021610;    8703;  0.0341;  0.0000; -9.9900;  0.0800
2007021611;    8829;  0.0345;  0.0000; -9.9900;  0.0900
2007021612;    8860;  0.0347;  0.0000; -9.9900;  0.0900
2007021613;    8798;  0.0344;  0.0000; -9.9900;  0.0900
